id,0,48,96,144,192,240,288,336,384,432,480,528,576,624,672,720,768,816,864,912,960,1008,1056,1104,1152,1200,1248,1296,1344,1392,1440,1488,1536,1584,1632,1680,1728,1776,1824,1872,1920,1968,2016,2064,2112,2160,2208,2256,2304,2352,2400,2448,2496,2544,2592,2640,2688,2736,2784,2832,2880,2928,2976,3024,3072,3120,3168,3216,3264,3312,3360,3408,3456,3504,3552,3600
1368,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,1,7,2,4,9,8,0,11,0,9,45,4,5,79,0,114,39,34,88,94,0,4,64,345,122,0,39,43,9,76,68,49,25,64,40,16,13,0,0,1,16,1,3,3,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0
1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,44,3,2,0,0,1,0,0,0,0,0,109,1,1,6,1,1,5,2,9,8,7,1,0,0,0,0,0,0,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1370,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,6,3,6,3,7,14,11,4,2,25,10,7,22,16,0,158,153,4,171,85,78,99,198,96,94,346,572,298,398,300,71,104,99,173,67,42,39,39,16,1,0,17,9,13,0,6,0,3,7,1,0,0,1,0,1,0,0,0,1,0,0
1371,0,0,0,0,0,0,0,1,0,1,0,1,3,3,3,8,8,14,9,12,14,22,27,24,23,33,83,48,29,43,149,256,240,160,409,517,1116,429,365,649,218,230,265,343,319,145,330,276,123,119,108,147,126,32,66,26,46,17,26,6,11,8,6,7,5,3,7,4,0,2,0,1,0,0,0,0
1372,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,7,7,9,10,13,19,22,17,32,28,47,42,61,135,294,287,146,86,91,338,90,1026,646,207,503,678,206,281,335,132,223,162,136,102,131,136,171,54,49,19,31,20,30,37,21,28,1,6,8,6,4,2,2,2,2,0,0,1,1,1,0
1373,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,3,5,9,9,13,14,15,5,4,4,12,2,8,40,8,15,57,99,35,65,328,108,96,47,225,251,821,241,425,104,150,175,71,79,85,83,52,41,0,11,21,3,3,19,1,2,0,3,2,2,0,1,3,0,0,0,0,0,0,0
1374,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,1,2,9,8,11,9,10,10,1,10,9,5,11,144,89,50,110,133,354,219,77,123,176,443,180,548,563,231,12,187,219,42,69,72,60,57,22,14,41,3,2,6,36,4,1,3,4,2,0,1,1,0,0,1,0,0,0,0,0,0
1375,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,5,3,6,5,17,5,1,2,5,29,17,1,99,45,1,36,43,305,65,212,1,186,10,202,43,387,121,150,123,211,158,72,51,66,46,34,66,0,11,5,1,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1376,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,6,5,4,4,11,14,16,12,59,13,14,38,19,334,83,327,81,188,53,587,158,74,172,220,57,100,460,32,209,150,233,85,100,122,108,72,86,64,76,35,0,16,13,10,3,1,2,15,1,0,2,0,0,0,2,0,1,0,0,0,0
1377,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,2,5,8,15,9,13,21,14,39,1,8,71,40,76,168,21,185,76,537,57,33,64,21,111,437,606,82,216,161,249,28,101,113,111,201,99,46,99,54,36,10,15,12,46,4,20,7,11,2,7,1,1,3,4,0,0,1,2,0,0,0
1378,0,0,0,0,0,0,0,0,0,0,1,3,0,5,1,3,6,5,4,3,9,23,29,70,8,9,91,42,74,216,38,204,8,87,236,235,238,194,1136,524,295,310,119,92,480,94,241,130,167,94,121,102,95,99,22,9,16,20,3,10,11,2,0,1,9,1,1,0,2,2,1,0,1,0,1,0
1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,6,5,12,6,4,8,16,8,40,22,63,45,36,67,114,19,100,8,20,6,99,35,59,32,45,43,65,41,22,14,36,23,18,20,72,10,11,5,1,2,1,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0
1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,5,5,2,14,35,15,7,20,16,69,25,160,70,436,164,156,170,213,317,295,33,19,133,37,58,61,168,72,45,36,37,28,34,14,118,7,11,6,2,17,0,7,1,14,6,5,0,0,7,0,0,0,0,0,0,0,0
1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,6,11,22,0,0,4,103,51,4,10,21,7,41,47,5,0,0,72,31,24,22,0,11,12,15,13,15,6,6,6,50,1,0,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,181,16,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,1,3,4,4,4,16,30,8,43,2,1,53,3,144,105,38,328,96,56,84,18,84,43,67,42,9,29,10,19,32,21,25,8,14,5,34,3,0,15,4,20,5,0,4,0,1,0,2,0,2,0,0,0,0,0,0,0
1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,5,2,3,10,9,19,9,30,42,23,4,10,53,53,48,73,151,60,312,646,51,186,7,11,70,51,18,43,42,53,69,57,13,52,20,75,55,12,18,18,6,7,24,9,5,1,5,0,1,0,3,0,0,0,0,0,0,0
1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,1,9,15,1,3,13,12,26,29,52,11,46,25,9,1,295,27,56,15,69,16,8,21,11,51,26,19,12,17,15,13,7,2,50,9,4,4,1,0,2,0,3,5,1,0,0,0,0,0,0,0,0,0,0
1390,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,1,2,4,8,8,19,12,20,19,9,10,53,78,115,108,126,124,1,155,323,258,70,473,3,120,538,78,75,172,264,58,95,142,160,105,76,39,23,10,48,4,4,7,13,33,14,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0
1391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,3,4,4,3,2,9,19,16,13,29,46,27,46,65,190,36,148,357,261,49,75,786,26,133,168,61,35,44,105,50,35,17,31,18,30,23,36,134,12,22,1,2,6,7,2,1,6,1,2,4,0,0,0,0,0,0,0,0,0
1392,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2,1,4,3,3,7,6,4,13,29,23,22,44,114,73,80,20,290,265,224,230,236,405,470,336,102,568,6,38,74,61,60,103,63,68,55,29,30,70,96,103,31,3,31,29,22,2,4,7,4,6,7,1,1,0,1,1,0,0,0,0,0
1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,4,5,4,6,14,37,17,59,54,59,39,111,26,390,210,126,473,172,547,91,94,90,69,79,79,49,47,104,40,74,75,39,39,49,41,22,66,14,23,4,8,31,6,4,2,7,3,3,3,0,0,0,0,0,0,0,0,0
1394,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,4,11,10,12,16,39,8,3,5,31,57,229,121,12,39,122,166,132,109,211,189,137,5,110,181,73,215,46,84,33,98,113,65,74,48,81,8,3,13,12,43,26,8,4,9,2,1,1,1,0,0,0,1,0,0,0,0,0
1395,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,4,3,2,7,2,5,9,67,18,5,3,139,0,28,19,10,315,19,0,22,27,197,198,7,44,11,10,42,14,12,20,12,9,7,0,0,0,1,5,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,6,8,6,8,49,86,46,22,185,71,12,47,343,336,55,261,761,176,276,647,263,141,268,112,112,46,32,16,41,15,37,26,23,84,34,11,71,139,9,22,9,7,4,14,3,2,2,1,1,0,0,0,0,0,0,0,0
1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,3,0,6,0,0,15,1,13,41,10,30,27,243,6,1463,0,11,0,0,1,1,3,18,5,10,2,4,1,4,7,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,5,1,2,12,1,30,25,1,34,6,9,1,22,24,68,57,92,1,2,8,3,20,24,6,14,8,7,12,29,3,8,4,1,1,0,0,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,2,3,3,5,3,18,6,7,43,42,62,5,20,65,72,12,37,40,51,7,168,39,10,36,16,31,40,45,35,26,44,11,20,7,16,17,45,47,6,8,8,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,6,5,8,5,15,15,12,33,17,7,45,50,48,76,53,274,81,221,245,110,959,468,215,142,110,142,92,45,28,103,40,61,81,58,37,31,63,30,42,5,21,5,9,11,5,6,2,2,2,1,2,0,0,0,1,0,0,0,0
1401,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,3,4,3,10,2,3,9,30,7,9,31,34,107,93,122,33,81,20,107,553,1,64,108,16,60,35,26,13,92,33,24,14,32,35,30,70,1,8,8,7,1,0,1,3,2,2,3,4,3,0,1,1,0,0,0,0,0,0
1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,2,4,5,6,5,8,13,12,47,48,22,85,9,4,1,224,126,63,200,352,86,188,177,74,125,25,2,42,144,38,27,32,68,37,18,37,57,37,0,110,4,5,15,5,6,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0
1404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,8,4,14,2,2,13,17,31,16,85,17,258,19,46,37,88,233,19,55,2,123,51,0,29,29,29,16,35,23,15,22,13,8,0,4,4,2,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,2,0,4,0,1,1,30,2,0,18,4,33,8,8,30,17,124,10,10,12,53,59,19,6,34,13,23,20,6,15,5,10,15,5,2,2,2,9,4,0,8,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0
1406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,3,1,5,6,2,49,26,18,32,25,26,114,8,205,76,205,133,131,24,2,260,292,254,94,40,8,42,63,30,53,30,35,14,33,23,8,6,69,4,5,1,1,0,0,3,5,2,0,1,0,0,0,0,0,0,0,0
1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,7,8,5,6,9,18,8,9,37,75,26,14,45,13,58,29,42,285,155,131,33,142,67,24,164,57,105,102,24,71,32,43,33,26,19,3,0,3,7,5,2,2,0,2,5,0,1,1,0,0,0,0,0,0,0,0,0
1408,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,4,2,5,6,7,7,13,1,1,21,11,18,27,44,13,45,15,176,141,198,67,14,138,8,285,21,66,86,62,92,280,74,69,34,53,49,51,53,2,7,23,2,10,6,3,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0
1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,1,3,0,2,58,8,67,6,24,83,0,10,52,236,47,190,254,16,14,19,0,2,23,27,3,26,12,20,13,13,12,0,2,0,6,4,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,17,0,28,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,1,5,3,7,11,10,6,31,15,15,13,16,3,4,27,39,130,65,16,138,123,133,105,135,314,91,108,73,61,22,50,72,46,48,47,22,27,14,10,3,6,3,2,10,6,4,3,0,1,1,1,8,0,0,0,0,0,0,0,0
1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,5,9,5,4,25,4,11,5,1,11,163,39,25,39,33,14,32,2,124,22,80,74,116,128,106,14,13,35,31,34,19,32,10,3,4,7,4,13,7,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0
1413,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,3,4,7,5,12,16,0,1,20,22,8,3,21,18,61,102,299,69,17,1,61,30,67,176,24,203,35,95,65,85,45,32,52,13,16,31,0,36,20,2,1,1,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,2,6,5,6,9,25,1,19,15,60,21,6,218,140,70,70,122,67,198,22,429,91,83,148,178,71,99,86,48,77,64,54,39,44,19,11,91,3,19,6,10,12,5,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0
1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,7,61,3,11,27,1,30,18,1,60,0,8,281,9,189,22,16,36,1,11,39,6,5,6,4,8,0,2,4,1,1,4,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1416,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,3,1,3,4,3,8,5,6,2,7,1,9,29,203,5,170,49,56,2,10,90,0,208,6,122,0,28,96,45,45,20,35,16,18,20,14,3,0,3,0,1,5,1,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0
1417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,1,0,0,0,0,29,6,16,145,92,143,14,116,7,162,137,880,236,88,819,501,510,16,139,83,132,39,38,16,33,28,16,8,16,18,16,0,0,7,1,7,1,3,8,0,2,0,0,0,0,0,0,0,1,0,0
1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,8,10,8,5,28,38,27,39,47,127,19,45,56,97,103,244,66,218,51,464,46,99,261,75,50,33,62,60,69,41,13,46,58,10,16,2,4,5,11,4,5,3,8,2,1,0,3,1,0,0,0,1,0,0,0,0
1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,6,1,23,9,1,1,4,1,24,63,41,18,21,260,55,146,58,0,67,25,47,6,27,0,9,18,17,9,10,8,10,19,3,1,1,2,2,1,5,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0
1420,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,2,7,5,11,17,21,2,7,8,8,36,16,37,313,67,68,250,39,436,83,39,247,41,25,184,135,78,75,69,76,51,25,38,80,112,10,9,7,10,26,9,25,7,1,1,1,5,1,1,0,2,0,1,0,0,0,0,0
1421,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,5,4,4,15,5,35,12,9,2,23,21,13,49,109,81,123,226,58,53,79,161,64,22,66,42,74,109,58,26,58,60,63,38,48,29,16,15,35,3,8,27,4,3,2,2,5,7,1,0,1,1,0,0,0,0,0,0,0
1422,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,4,1,3,4,4,4,12,27,28,56,48,20,33,17,24,160,61,336,97,173,95,438,257,46,186,119,31,72,44,31,58,34,32,37,66,52,36,28,6,38,10,31,1,2,0,1,2,2,1,3,1,0,0,1,0,0,0,0,0,0
1423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,3,2,3,3,15,15,3,94,87,122,19,0,28,6,77,275,20,53,45,423,130,45,381,11,5,88,173,151,58,51,44,28,33,30,5,26,5,9,23,0,32,19,7,12,16,8,4,3,3,2,0,0,0,0,0,0,0,0,0
1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,5,2,4,5,11,2,15,57,6,19,45,45,172,25,210,67,40,3,209,83,24,41,79,46,25,5,38,44,15,12,26,20,19,12,34,12,2,13,4,5,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0
1425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,4,7,14,14,16,10,10,50,23,14,30,24,106,176,21,257,347,156,287,103,434,50,181,126,262,111,167,31,146,76,96,110,117,44,71,35,23,40,34,12,14,18,7,7,8,11,4,3,1,0,0,0,0,0,0,0,0,0,0
1426,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,3,2,4,5,26,31,22,9,7,31,8,170,42,142,181,186,261,37,34,94,29,110,90,18,153,80,13,52,37,45,26,25,36,38,14,2,8,2,34,4,0,28,4,2,0,2,0,2,1,0,0,0,0,0,0,0,0
1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,1,2,8,16,13,14,36,24,26,40,45,76,8,54,109,103,301,4,3,4,25,56,79,43,37,12,23,15,27,19,19,4,11,16,3,12,9,4,2,1,1,1,0,3,0,1,0,0,0,0,0,0,0,0
1428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3,3,1,8,12,11,6,8,18,53,60,33,36,256,200,61,76,130,9,0,17,44,88,84,91,52,79,26,74,52,42,33,31,34,22,61,36,5,22,19,5,3,4,5,2,1,0,2,1,1,0,0,0,0,0,0,0,0
1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,7,0,9,2,5,61,12,11,156,69,0,4,71,0,0,139,0,0,10,0,3,5,103,32,17,25,13,6,21,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,2,7,9,8,7,3,17,17,42,37,38,42,33,27,27,64,326,304,155,188,232,196,124,381,94,49,162,75,18,86,33,69,96,55,46,54,37,66,41,33,94,13,10,61,24,16,17,2,4,4,2,1,4,0,0,0,0,0,0,0,0
1431,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,4,1,3,5,7,3,11,3,28,26,0,21,7,198,136,51,64,12,22,55,348,28,52,53,17,24,23,50,33,91,38,16,39,39,7,28,1,13,12,24,0,0,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9,4,2,0,0,0,3,15,23,0,52,4,0,6,57,78,91,18,4,74,39,0,146,1,39,0,51,38,8,38,15,27,28,1,6,6,0,0,0,2,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1433,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,5,6,5,9,8,16,14,14,17,49,46,8,12,87,69,204,227,38,520,272,172,99,223,235,565,195,128,270,209,141,35,59,113,70,77,46,39,10,44,11,7,17,18,2,2,2,0,4,3,1,6,1,0,0,1,0,0,0,0,0
1434,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,3,3,8,5,14,34,0,49,4,89,59,83,25,26,0,1,70,3,0,5,248,22,26,185,94,34,42,34,67,32,76,77,30,8,0,5,16,17,15,1,2,3,2,1,1,0,1,0,0,3,0,0,0,0,0,0,0
1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,1,14,11,1,8,6,2,3,1,4,2,83,85,20,1,6,15,9,2,4,2,6,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,5,2,3,11,48,27,19,37,65,10,28,42,55,35,51,23,1,127,100,10,61,48,18,26,14,29,28,19,18,19,8,6,4,6,7,6,4,5,8,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,5,4,1,3,16,31,16,31,59,63,67,6,68,29,28,118,8,173,8,135,27,36,34,17,31,19,33,20,30,12,8,3,11,19,5,4,6,1,3,8,2,0,2,3,0,0,0,0,0,0,0,0,0,0
1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,2,5,5,6,16,77,17,52,47,22,15,10,110,128,31,99,51,117,95,112,191,59,152,1,88,58,106,76,34,53,47,31,13,13,14,26,3,24,12,9,12,3,10,5,3,2,3,0,0,0,0,0,0,0,0,0,0
1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,21,10,12,16,17,16,1,17,30,129,26,50,5,4,51,1,49,22,46,23,23,19,7,12,22,19,3,13,4,4,5,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,11,9,18,20,32,53,12,31,26,74,11,27,82,36,45,87,10,35,13,24,19,20,28,20,16,17,19,4,1,14,11,0,9,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0,2,3,5,11,5,17,49,21,19,2,72,16,35,20,84,25,20,42,56,27,35,45,34,52,16,24,10,5,17,14,2,2,0,9,1,8,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1442,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,17,16,5,10,8,48,10,51,94,8,24,21,23,21,210,11,84,25,19,80,45,69,26,22,16,28,17,7,14,5,52,0,8,3,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,3,0,0,1,22,7,13,3,13,53,2,1,10,112,122,2,50,9,41,6,70,20,20,32,10,13,17,22,13,8,1,4,3,2,0,7,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1,0,0,11,0,6,8,6,0,3,44,23,28,20,58,20,78,12,19,49,42,20,118,32,33,32,46,12,9,17,10,3,0,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,14,3,4,5,24,2,7,42,73,46,23,44,1,13,43,1,141,50,30,30,20,32,30,26,26,10,18,7,12,18,4,0,2,2,9,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,1,5,10,13,24,94,1,32,11,5,37,5,250,50,137,6,2,78,7,76,47,27,9,25,21,12,10,9,6,11,5,7,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,5,10,4,1,4,29,2,27,14,22,54,3,4,73,10,8,19,10,59,47,48,87,15,21,21,9,16,14,5,9,3,2,2,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,0,2,2,2,12,29,100,2,33,36,8,8,6,94,30,7,68,24,17,27,37,46,27,25,32,25,10,16,7,17,0,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,24,2,11,0,3,16,0,0,1,0,2,10,10,2,0,10,10,3,9,8,7,5,1,0,9,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,1,1,7,7,0,7,4,0,0,2,0,1,0,1,1,1,2,0,0,1,1,1,3,1,0,0,0,0,3,3,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,0,0,0,0,1,1,1,1,1,2,2,3,4,6,7,9,10,11,12,13,14,17,21,27,45,86,133,209,297,451,727,883,1192,1811,1940,2240,2426,2654,3180,3276,3418,3629,3716,3769,3832,3906,3929,3957,3973,3992,4001,4011,4023,4049,4103,4156,4179,4196,4240,4275,4305,4319,4337,4345,4353,4356,4359,4361,4362,4363,4364,4364,4365,4365,4365,4366
1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,2,3,29,8,46,8,1,1,0,2,0,4,4,2,18,2,1,0,2,1,1,0,1,0,6,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,6,6,9,56,58,64,126,127,155,192,193,193,194,207,207,209,211,212,213,215,215,216,217,218,219,222,222,223,223,225,225,232,232,235,236,238,238,239,239,239,239,239,239,239,240,240,240,240
1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
